Start_City_1,Start_City_2,Route_Agent_1_ 1,Route_Agent_1_ 2,Route_Agent_1_ 3,Route_Agent_1_ 4,Route_Agent_1_ 5,Route_Agent_1_ 6,Route_Agent_1_ 7,Route_Agent_1_ 8,Route_Agent_1_ 9,Route_Agent_1_10,Route_Agent_1_11,Route_Agent_1_12,Route_Agent_1_13,Route_Agent_1_14,Route_Agent_1_15,Route_Agent_1_16,Route_Agent_2_ 1,Route_Agent_2_ 2,Route_Agent_2_ 3,Route_Agent_2_ 4,Route_Agent_2_ 5,Route_Agent_2_ 6,Route_Agent_2_ 7,Route_Agent_2_ 8,Route_Agent_2_ 9,Route_Agent_2_10,Route_Agent_2_11,Benefit_Agent_1,Benefit_Agent_2,Cost_Agent_1,Cost_Agent_2,Payoff_Agent_1,Payoff_Agent_2,Total_Payoff,Avg_Payoff,Timestamp_Agent_1_ 1,Timestamp_Agent_1_ 2,Timestamp_Agent_1_ 3,Timestamp_Agent_1_ 4,Timestamp_Agent_1_ 5,Timestamp_Agent_1_ 6,Timestamp_Agent_1_ 7,Timestamp_Agent_1_ 8,Timestamp_Agent_1_ 9,Timestamp_Agent_1_10,Timestamp_Agent_1_11,Timestamp_Agent_1_12,Timestamp_Agent_1_13,Timestamp_Agent_1_14,Timestamp_Agent_1_15,Timestamp_Agent_1_16,Timestamp_Agent_1_17,Timestamp_Agent_1_18,Timestamp_Agent_1_19,Timestamp_Agent_1_20,Timestamp_Agent_2_ 1,Timestamp_Agent_2_ 2,Timestamp_Agent_2_ 3,Timestamp_Agent_2_ 4,Timestamp_Agent_2_ 5,Timestamp_Agent_2_ 6,Timestamp_Agent_2_ 7,Timestamp_Agent_2_ 8,Timestamp_Agent_2_ 9,Timestamp_Agent_2_10,Timestamp_Agent_2_11,Timestamp_Agent_2_12,Timestamp_Agent_2_13,Timestamp_Agent_2_14,Timestamp_Agent_2_15,Timestamp_Agent_2_16,Timestamp_Agent_2_17,Timestamp_Agent_2_18,Timestamp_Agent_2_19,Timestamp_Agent_2_20
20,8,20,15,13,7,18,19,9,10,11,3,14,20,,,,,8,12,1,4,16,5,17,6,2,8,,1650,1350,247.158,55.04,1402.842,1294.96,2697.802,1348.901,0,0,23.604,0,0,0,15.62,0,19.87,21.212,22.404,0,2.68,23.884,0.34,0,0,16.67,18.41,0,0.9,3.844,0,1.32,2.342,3.264,0,0,2.582,0,0,0.48,0,5.004,0,1.902,2.864,0,0,0
20,9,20,15,13,7,4,19,8,2,3,11,10,20,,,,,9,5,18,16,12,1,14,17,6,9,,1650,1350,266.054,43.74,1383.946,1306.26,2690.206,1345.103,0,22.64,23.7,17.02,0,0,15.62,20.74,0,26.082,24.89,0,2.68,0,0.34,0,0,0,19.1,0,1.862,0,3.662,0,0.24,4.714,0,2.522,0,0,0,1.442,0,3.382,0,1.002,4.314,0.48,0,0
20,10,20,15,13,7,1,11,12,6,18,14,17,16,20,,,,10,19,4,2,8,9,3,5,10,,,1800,1200,253.75,112.5,1546.25,1087.5,2633.75,1316.875,16.88,0,0,0,0,20.908,15.62,0,0,0,18.448,19.808,2.68,22.806,0.34,23.994,23.458,21.826,0,0,6.22,4.28,10.82,2.28,13.074,0,0,8.12,9.68,0,0,0,0,0,0,13.798,13.356,12.054,0.2,0
20,11,20,15,13,7,4,19,1,2,8,6,17,20,,,,,11,9,5,18,16,12,14,3,10,11,,1650,1350,280.554,44.18,1369.446,1305.82,2675.266,1337.633,21,22.94,0,17.02,0,26.32,15.62,24.84,0,0,0,0,2.68,0,0.34,0,26.724,0,19.1,0,2.282,0,3.022,0,0.66,0,0,0,0.42,3.646,0,1.862,0,2.742,0,1.422,4.724,0.9,0,0
20,12,20,15,13,7,8,11,3,9,14,6,16,17,20,,,,12,1,2,4,19,18,10,5,12,,,1800,1200,253.634,119.88,1546.366,1080.12,2626.486,1313.243,0,0,19.82,0,0,22.62,15.62,16.82,20.96,0,18.62,0,2.68,21.9,0.34,23.496,24.032,0,0,0,0.42,2.36,0,4.36,11.108,12.588,0,0,0,9.768,0,0,0,11.908,0,13.03,13.312,8.18,6.44,0
20,13,20,15,18,19,1,10,5,3,9,17,14,20,,,,,13,7,4,2,8,11,12,6,16,13,,1650,1350,129.178,243.6,1520.822,1106.4,2627.222,1313.611,5.928,0,9.988,0,8.968,0,0,0,11.128,7.628,0,0,0,12.086,0.34,0,11.426,2.288,4.028,0,0,18.42,0,14.34,0,24.58,12.94,20.32,0,0,22.12,23.48,0,25.996,0,25.456,0,0,16.42,0
20,14,20,15,13,19,4,2,1,10,8,11,20,,,,,,14,3,7,6,17,5,9,18,16,12,14,1500,1500,171.88,37.7,1328.12,1462.3,2790.42,1395.21,10.66,8.72,0,6.72,0,0,0,13.8,0,12.36,15.6,0,2.68,0,0.34,0,0,0,4.64,0,0,0,0.28,0,1.724,1.04,0.7,0,1.964,0,0,3.31,0,0,0,2.87,1.444,2.348,0,0
20,15,20,10,4,19,18,8,11,3,9,14,17,5,20,,,,15,13,7,1,2,12,6,16,15,,,1800,1200,152.524,235.56,1647.476,964.44,2611.916,1305.958,0,0,10.684,2.424,13.696,0,0,7.684,11.824,0.524,9.484,0,0,12.764,0,0,13.416,6.244,4.504,0,16.54,18.48,0,0,25.472,23.08,15.28,20.38,0,0,0,21.98,2.34,24.496,0,23.956,25.032,0,0,0
20,16,20,15,13,7,1,10,5,3,9,14,17,20,,,,,16,18,19,4,2,8,11,12,6,16,,1650,1350,250.034,180.76,1399.966,1169.24,2569.206,1284.603,16.88,0,20.94,0,19.92,0,15.62,0,22.08,18.58,0,0,2.68,23.02,0.34,0,23.672,0,0,0,0,11.04,0,9.04,0,17.2,0,12.94,0,0,14.74,16.1,0,17.92,0,0,18.324,5.22,6.96,0
20,17,20,15,13,7,4,19,1,2,8,11,6,20,,,,,17,5,9,18,16,12,14,3,10,17,,1650,1350,282.346,43.08,1367.654,1306.92,2674.574,1337.287,21,22.94,0,17.02,0,27.1,15.62,24.84,0,0,26.64,0,2.68,0,0.34,0,0,0,19.1,0,2.286,0,3.026,0,0.28,4.41,0,0,0.52,3.65,0,1.866,0,2.746,0,1.426,0,0.904,0,0
20,18,20,15,13,7,4,19,1,10,8,16,12,20,,,,,18,5,9,17,6,11,2,3,14,18,,1650,1350,266.73,47.54,1383.27,1302.46,2685.73,1342.865,21,0,0,17.02,0,0,15.62,24.14,0,22.7,0,25.502,2.68,0,0.34,25.062,0,0,19.1,0,0,2.432,4.138,0,0.24,1.178,0,0,0.48,3.078,1.632,4.878,0,4.418,0,0,0.778,0,0,0
20,19,20,15,13,8,2,4,11,1,3,12,14,20,,,,,19,10,7,6,17,5,9,18,16,19,,1650,1350,145.938,44.24,1504.062,1305.76,2809.822,1404.911,11.522,6.48,12.622,8.48,0,0,0,4.58,0,0,9.962,13.302,2.68,13.762,0.34,0,0,0,0,0,0,0,0,0,1.764,1.08,0.74,0,2.004,0.2,0,3.35,0,3.89,0,2.91,1.484,2.388,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2899.146,1449.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
